品名,地區,判定係數
敏豆,三重區,0.7313466908350439
萊豆,三重區,0.9406614805467594
毛豆,三重區,0.691198891594323
青花苔,三重區,0.7281208791170513
南瓜,三重區,0.6190611878187076
隼人瓜,三重區,0.5765565853094574
辣椒,三重區,0.5517198619462846
洛神花,三重區,0.8408897774890123
虎豆,三重區,0.9007302428733704
玉米,三重區,0.7529699836828222
落花生,三重區,0.9036689086540326
蛋黃果,三重區,0.0
黃金果,三重區,0.9745073594855078
酪梨,三重區,0.9346980797299795
奇異果,三重區,0.9727531182847617
橄欖,三重區,0.8987449478834291
波羅蜜,三重區,0.9492071474784435
葡萄柚,三重區,0.6981700177644499
木瓜,三重區,0.6438444367287668
龍眼,三重區,0.806927939358726
枇杷,三重區,0.37428184254697117
甘藍,三重區,0.6000930758601963
小白菜,三重區,0.6376595375355825
包心白菜,三重區,0.5872362014708377
青江白菜,三重區,0.8928908852999764
蕹菜,三重區,0.9148737709968257
芹菜,三重區,0.3665658950001206
菠菜,三重區,0.6643492698456666
萵苣菜,三重區,0.3813731634017813
芥菜,三重區,0.5930373288460005
芥藍菜,三重區,0.6723086884507703
茼蒿,三重區,0.6471381739755572
莧菜,三重區,0.8966158422181494
油菜,三重區,0.7212286241325574
甘藷葉,三重區,0.8955482067261399
芫荽,三重區,0.7742828401770044
九層塔,三重區,0.8929834050631091
紅鳳菜,三重區,0.9575299516978998
茴香,三重區,0.9103827207275483
海菜,三重區,0.8993084169384709
蕨菜,三重區,0.936048459001854
楊桃,三重區,0.7877221120547135
洋菇,三重區,0.957214475906423
濕木耳,三重區,0.7067584244030514
溼香菇,三重區,0.7535742732443351
百合,台中市,0.8089138025861004
香蕉,東勢鎮,0.9639889454220891
椪柑,東勢鎮,0.9394466064284389
茂谷柑,東勢鎮,0.0
桶柑,東勢鎮,0.8937502768033452
雜柑,東勢鎮,0.7330225625442286
梨,東勢鎮,0.7940696577249786
柿子,東勢鎮,0.6604527446630535
花椰菜,永靖鄉,0.9027887943617706
胡瓜,永靖鄉,0.9473609128493957
苦瓜,永靖鄉,0.9400714424168581
茄子,永靖鄉,0.8405802956473144
菜豆,永靖鄉,0.8976874299907105
甘藍,永靖鄉,0.9538315988647115
包心白菜,永靖鄉,0.9120852569198392
大心菜,永靖鄉,0.9695736505911534
球莖甘藍,永靖鄉,0.9457959880495092
花椰菜,溪湖鎮,0.8172257081936154
冬瓜,溪湖鎮,0.8307279178428224
苦瓜,溪湖鎮,0.978406645076866
茄子,溪湖鎮,0.9448189223672588
蕃茄,溪湖鎮,0.7455382879651489
豌豆,溪湖鎮,0.934310354752571
敏豆,溪湖鎮,0.9348890644582388
青花苔,溪湖鎮,0.9686373890370024
百合,溪湖鎮,0.8082047558047626
南瓜,溪湖鎮,0.9746941580806888
虎豆,溪湖鎮,0.9810105988144634
甘藍,溪湖鎮,0.9540402558818569
小白菜,溪湖鎮,0.8647282320076031
包心白菜,溪湖鎮,0.954850133686979
青江白菜,溪湖鎮,0.9171228954752028
蕹菜,溪湖鎮,0.8696595137717036
芹菜,溪湖鎮,0.9773254925559745
菠菜,溪湖鎮,0.9561626650573228
萵苣菜,溪湖鎮,0.9264785260563063
芥菜,溪湖鎮,0.9350763445268928
芥藍菜,溪湖鎮,0.9140516904219984
油菜,溪湖鎮,0.928123765981482
蘿蔔,溪湖鎮,0.9199091667331837
胡蘿蔔,溪湖鎮,0.8677084037169671
洋蔥,溪湖鎮,0.9801344161321104
青蔥,溪湖鎮,0.5922191526171807
韭菜,溪湖鎮,0.8988603901360317
萵苣莖,溪湖鎮,0.9468810321972356
大心菜,溪湖鎮,0.9395724908703376
球莖甘藍,溪湖鎮,0.9453753665512757
芽菜類,溪湖鎮,-inf
花椰菜,西螺鎮,0.9706834641210166
胡瓜,西螺鎮,0.9343604585962128
花胡瓜,西螺鎮,0.7684476197188461
冬瓜,西螺鎮,0.9419979165009977
絲瓜,西螺鎮,0.9410465154910571
苦瓜,西螺鎮,0.820762189698769
扁蒲,西螺鎮,0.8032042601124194
茄子,西螺鎮,0.8238303032622794
蕃茄,西螺鎮,0.5726102036095335
甜椒,西螺鎮,0.7811827097587549
豌豆,西螺鎮,0.9167758560974199
菜豆,西螺鎮,0.9584992400817726
敏豆,西螺鎮,0.8935608484336361
青花苔,西螺鎮,0.951660971794614
辣椒,西螺鎮,0.9129654086718062
玉米,西螺鎮,0.9790138410910568
甘藍,西螺鎮,0.8947892204691146
小白菜,西螺鎮,0.796994494442722
包心白菜,西螺鎮,0.9292731824046403
青江白菜,西螺鎮,0.868568710166069
蕹菜,西螺鎮,0.8569788284362841
芹菜,西螺鎮,0.9660513012119777
菠菜,西螺鎮,0.8772691489992664
萵苣菜,西螺鎮,0.8459746342845976
芥菜,西螺鎮,0.8690382466961195
芥藍菜,西螺鎮,0.8150206044832293
茼蒿,西螺鎮,0.9466236774772128
莧菜,西螺鎮,0.8623514419452852
油菜,西螺鎮,0.712733548587461
茴香,西螺鎮,0.9708970981371978
其他蔬菜,西螺鎮,0.9760750298584745
蘿蔔,西螺鎮,0.9704564340240426
胡蘿蔔,西螺鎮,0.9549579868580815
馬鈴薯,西螺鎮,0.9819100439767625
洋蔥,西螺鎮,0.9802320075757576
青蔥,西螺鎮,0.9041496611120673
韭菜,西螺鎮,-inf
大蒜,西螺鎮,0.8722281816743903
芋,西螺鎮,0.9988554773905229
甘薯,西螺鎮,0.9927657619659868
薑,西螺鎮,0.9913315885942952
大心菜,西螺鎮,0.9440280008305331
球莖甘藍,西螺鎮,0.9886468755765824
草石蠶,台北二,0.855591801805828
西瓜,台北二,0.27375269582493245
蠶豆,台北二,
菊芋,台北二,0.7907215668084904
菾菜,台北二,0.6402783665394942
花豆,台北一,0.8184989044014215
人參葉,台北一,0.8291846690895546
百合,台北一,0.8370263240539857
鵲豆,台北二,0.8196338537056191
菊芋,台北一,0.6649879415519931
草石蠶,台北一,0.7467408335254181
黃金果,板橋區,0.9661833950006101
酪梨,板橋區,0.8405066489922055
珍珠菜,台北二,0.9066464469378737
金針花,板橋區,0.9095108377853998
西施柚,板橋區,0.5538030894027539
松茸,板橋區,3.3306690738754696e-16
荸薺,板橋區,0.9905314238073908
西瓜,板橋區,0.8538887189877289
石蓮花,三重區,0.8852413665913597
柚子,三重區,0.7412485601256531
金絲菇,三重區,0.6240434285607266
秀珍菇,三重區,0.6788053519194124
杏鮑菇,三重區,0.9637391534565577
鴻禧菇,三重區,0.9747064253672119
珊瑚菇,三重區,0.9799630744468755
其他菇類,三重區,0.9350974616481755
梨,三重區,0.5767495981491016
冬瓜,永靖鄉,0.9646442881310658
蕹菜,永靖鄉,0.942692780316803
芥藍菜,永靖鄉,0.0
甘薯,溪湖鎮,0.9231341575091575
椰子,嘉義市,0.9858476942331761
棗子,嘉義市,0.0
釋迦,嘉義市,0.9610362859726964
百香果,嘉義市,0.8379738202454873
小番茄,嘉義市,0.62649146793323
火龍果,嘉義市,0.7914113018766178
櫻桃,嘉義市,0.9340086252672739
其他,嘉義市,0.8705210157202554
香蕉,嘉義市,0.9373590970596947
鳳梨,嘉義市,0.8695158151295052
椪柑,嘉義市,0.8427895709653082
茂谷柑,嘉義市,0.987634269222218
桶柑,嘉義市,0.0
甜橙,嘉義市,0.973376779569271
雜柑,嘉義市,0.9089260204066761
奇異果,嘉義市,0.994150654739367
葡萄柚,嘉義市,0.9047265925109397
木瓜,嘉義市,0.9670905128442463
楊桃,嘉義市,0.9635591844200639
梨,嘉義市,0.9050674799533779
番石榴,嘉義市,0.9197928914238078
蓮霧,嘉義市,0.9336229175555785
葡萄,嘉義市,0.9451028691728836
西瓜,嘉義市,0.8807619182975164
洋香瓜,嘉義市,0.8596373042586665
蘋果,嘉義市,0.9969293709181896
柿子,嘉義市,0.6351798547611158
荔枝,台北一,0.7091598191453903
西施柚,台北二,0.6038095723493343
桃子,台北二,0.25935346285805094
甜桃,台北一,0.9774313379358932
桃子,台北一,0.24963376224549527
香瓜梨,板橋區,0.0
藤川七,板橋區,0.9631863153254641
芒果,板橋區,0.6838449550586663
冬瓜,三重區,0.7948731642189586
西施柚,三重區,0.9445822496830479
皇宮菜,三重區,0.840080878840104
桃子,東勢鎮,0.9217802562808812
花胡瓜,溪湖鎮,0.9029889726146273
香瓜梨,台北二,0.8820968242714937
筍絲,台北二,0.0
甜桃,台北二,0.8200902853198412
香瓜梨,台北一,0.965892380590019
枇杷,板橋區,0.0
柳松菇,板橋區,0.9661514370816696
醃瓜,板橋區,0.9838881788661408
金針筍,板橋區,0.7879239331588415
香瓜梨,三重區,0.9494784137833516
其他,東勢鎮,0.6067485240289272
枇杷,東勢鎮,0.9891991879418107
醃瓜,台北二,0.9215220064406802
蠶豆,台北一,0.0
西洋梨,台北二,0.8318122476401472
豔陽柑,台北一,0.8947913505634711
栗子,台北二,0.9462039302446462
甜瓜,板橋區,0.6367923676056001
胡瓜,花蓮市,0.9662724898676169
花胡瓜,花蓮市,0.8287988426602123
冬瓜,花蓮市,0.8472726244450519
絲瓜,花蓮市,0.7452219477914387
苦瓜,花蓮市,0.7517945188043018
扁蒲,花蓮市,0.9560672224427683
茄子,花蓮市,0.818651154602271
蕃茄,花蓮市,0.8838365221060178
甜椒,花蓮市,0.629396690035701
敏豆,花蓮市,0.8072719494999006
南瓜,花蓮市,0.22429185890470582
隼人瓜,花蓮市,0.8632344387915554
辣椒,花蓮市,0.8227361339466825
玉米,花蓮市,0.758804775635591
甘藍,花蓮市,0.7485175457961382
包心白菜,花蓮市,0.7662123813194128
芥菜,花蓮市,0.8421749019639195
紅鳳菜,花蓮市,1.1102230246251565e-16
蕨菜,花蓮市,0.0
其他蔬菜,花蓮市,0.9466896830038809
蘿蔔,花蓮市,0.0
青蔥,花蓮市,0.6217366430695371
韭菜,花蓮市,0.8305388593921814
芋,花蓮市,0.7204370164695668
薑,花蓮市,0.7481163329786291
胡瓜,溪湖鎮,0.9369584003814292
樊花,台北二,0.7159952500315117
樊花,台北一,0.4233363557639088
李,台北二,0.6830564266474386
火龍果,豐原區,0.0
香蕉,豐原區,0.0
鳳梨,豐原區,0.9763144559576439
雜柑,豐原區,-2.220446049250313e-16
胡瓜,豐原區,0.9763072941109546
花胡瓜,豐原區,0.9719569815372532
絲瓜,豐原區,0.0
苦瓜,豐原區,0.0
扁蒲,豐原區,0.8809427219163527
茄子,豐原區,0.7774576010206551
蕃茄,豐原區,0.8752800459945337
甜椒,豐原區,0.9549247997693471
敏豆,豐原區,0.0
青花苔,豐原區,0.8225643686150091
南瓜,豐原區,0.0
辣椒,豐原區,0.0
玉米,豐原區,0.8096314226463767
奇異果,豐原區,1.1102230246251565e-16
甘藍,豐原區,0.977534833869239
小白菜,豐原區,0.880661230568217
包心白菜,豐原區,0.0
青江白菜,豐原區,0.9900041484568706
蕹菜,豐原區,0.6964779607140996
芹菜,豐原區,0.8938216952678698
